Region,Country,City,Month,Day,Year,AvgTemperature,fecha,tmin,tmax,prcp,wspd,pres,latitud,longitud
Europe,Spain,Bilbao,05,01,2022,59.4,2022-05-01,10.0,17.7,0.0,8.2,1022.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,02,2022,65.4,2022-05-02,11.9,16.9,0.0,10.5,1017.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,03,2022,65.6,2022-05-03,12.5,17.8,0.0,15.9,1018.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,04,2022,62.5,2022-05-04,11.2,18.0,0.0,10.4,1022.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,05,2022,58.3,2022-05-05,9.6,18.5,0.0,8.5,1025.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,06,2022,55.2,2022-05-06,8.3,18.6,0.0,8.7,1028.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,07,2022,64.9,2022-05-07,8.4,22.6,0.0,7.0,1025.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,08,2022,68.9,2022-05-08,9.2,23.0,0.0,8.9,1023.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,09,2022,78.2,2022-05-09,9.2,26.6,0.0,7.7,1021.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,10,2022,84.3,2022-05-10,12.2,21.2,0.0,10.7,1020.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,11,2022,63.1,2022-05-11,12.3,19.8,0.2,9.0,1019.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,12,2022,58.9,2022-05-12,13.7,20.0,3.9,8.5,1021.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,13,2022,59.5,2022-05-13,14.4,23.4,0.0,8.0,1022.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,14,2022,58.2,2022-05-14,15.9,27.3,2.2,8.7,1016.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,15,2022,55.7,2022-05-15,16.2,29.9,0.0,15.5,1012.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,16,2022,59.1,2022-05-16,14.9,30.2,0.0,10.6,1017.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,17,2022,67.7,2022-05-17,15.6,31.7,0.0,13.8,1017.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,18,2022,56.5,2022-05-18,14.9,34.2,0.0,14.4,1018.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,19,2022,53.6,2022-05-19,12.8,25.3,0.0,7.9,1019.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,20,2022,52.2,2022-05-20,16.0,20.0,0.0,9.3,1021.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,21,2022,53.1,2022-05-21,16.7,26.1,0.0,10.8,1018.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,22,2022,58.5,2022-05-22,16.7,29.8,2.2,15.0,1011.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,23,2022,62.8,2022-05-23,12.9,19.7,0.5,10.6,1013.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,24,2022,63.2,2022-05-24,11.4,16.7,11.0,14.0,1016.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,25,2022,77.1,2022-05-25,12.1,18.7,1.2,12.9,1024.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,26,2022,64.0,2022-05-26,12.3,18.8,0.0,7.0,1028.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,27,2022,62.5,2022-05-27,11.2,20.3,0.0,7.5,1026.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,28,2022,68.4,2022-05-28,11.5,24.0,0.0,7.2,1019.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,29,2022,66.3,2022-05-29,10.8,24.3,0.0,10.4,1011.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,30,2022,64.1,2022-05-30,13.7,22.5,0.0,7.2,1010.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,05,31,2022,66.7,2022-05-31,11.2,27.2,0.0,8.3,1013.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,01,2022,77.1,2022-06-01,13.5,29.8,1.2,11.5,1013.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,02,2022,71.3,2022-06-02,14.7,26.8,0.0,9.8,1013.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,03,2022,63.4,2022-06-03,16.6,24.2,0.0,10.4,1014.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,04,2022,66.0,2022-06-04,16.2,21.3,2.1,9.0,1016.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,05,2022,68.7,2022-06-05,13.9,23.5,0.0,7.1,1021.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,06,2022,69.4,2022-06-06,12.8,26.0,3.7,8.2,1020.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,07,2022,70.2,2022-06-07,16.3,24.1,0.0,6.6,1020.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,08,2022,62.9,2022-06-08,16.0,20.9,5.1,7.8,1017.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,09,2022,61.5,2022-06-09,13.9,22.6,0.0,8.5,1023.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,10,2022,65.2,2022-06-10,12.3,27.7,0.0,10.7,1022.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,11,2022,61.1,2022-06-11,16.9,21.3,4.9,6.3,1023.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,12,2022,61.6,2022-06-12,17.6,25.5,0.2,10.9,1022.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,13,2022,62.5,2022-06-13,17.8,24.8,0.0,7.9,1020.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,14,2022,70.0,2022-06-14,17.4,28.2,0.0,8.9,1013.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,15,2022,74.7,2022-06-15,17.8,30.2,0.0,12.7,1016.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,16,2022,63.9,2022-06-16,19.2,37.1,0.0,8.0,1017.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,17,2022,69.3,2022-06-17,20.5,39.9,0.0,10.3,1017.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,18,2022,62.3,2022-06-18,17.9,40.9,0.1,11.4,1012.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,19,2022,64.2,2022-06-19,15.5,28.6,1.2,11.7,1009.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,20,2022,68.8,2022-06-20,15.9,19.3,1.7,8.0,1012.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,21,2022,65.3,2022-06-21,16.2,24.8,16.4,6.7,1012.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,22,2022,62.2,2022-06-22,14.8,22.2,0.3,9.5,1011.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,23,2022,64.5,2022-06-23,15.6,24.8,8.5,11.5,1012.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,24,2022,68.4,2022-06-24,15.2,24.6,0.4,7.2,1014.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,25,2022,70.6,2022-06-25,14.4,17.7,1.8,7.9,1014.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,26,2022,73.3,2022-06-26,12.9,16.4,1.6,7.2,1016.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,27,2022,84.3,2022-06-27,10.8,19.6,0.0,7.1,1022.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,28,2022,66.7,2022-06-28,10.0,25.5,0.0,8.9,1021.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,29,2022,65.0,2022-06-29,10.8,21.1,1.3,11.1,1018.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,06,30,2022,63.3,2022-06-30,11.9,19.6,0.0,10.8,1018.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,01,2022,61.7,2022-07-01,9.7,23.9,0.0,9.9,1020.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,02,2022,65.5,2022-07-02,12.5,24.5,0.0,10.5,1019.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,03,2022,66.7,2022-07-03,16.3,21.0,0.0,7.7,1022.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,04,2022,68.0,2022-07-04,16.5,21.5,0.0,7.3,1022.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,05,2022,64.7,2022-07-05,17.0,23.6,0.0,9.8,1023.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,06,2022,65.8,2022-07-06,17.3,23.7,0.4,14.7,1025.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,07,2022,68.4,2022-07-07,14.0,23.5,0.0,10.9,1029.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,08,2022,68.4,2022-07-08,15.2,26.0,0.0,7.6,1028.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,09,2022,64.8,2022-07-09,14.2,28.4,0.0,10.2,1024.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,10,2022,63.1,2022-07-10,14.8,32.2,0.0,9.5,1019.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,11,2022,61.6,2022-07-11,16.3,32.9,0.0,10.6,1015.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,12,2022,64.5,2022-07-12,17.6,33.6,0.0,8.8,1018.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,13,2022,70.7,2022-07-13,17.6,37.3,0.0,8.8,1019.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,14,2022,66.7,2022-07-14,15.7,34.3,0.0,10.1,1019.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,15,2022,65.6,2022-07-15,19.0,35.2,0.0,8.1,1018.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,16,2022,68.6,2022-07-16,19.0,39.3,0.0,9.3,1015.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,17,2022,75.7,2022-07-17,19.7,41.2,0.0,10.3,1015.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,18,2022,70.1,2022-07-18,19.2,39.9,0.0,13.6,1013.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,19,2022,69.3,2022-07-19,17.2,28.9,0.0,9.6,1016.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,20,2022,67.7,2022-07-20,19.2,25.7,0.1,9.3,1022.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,21,2022,67.6,2022-07-21,20.4,28.8,0.9,9.2,1020.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,22,2022,68.6,2022-07-22,18.2,21.4,0.0,9.3,1021.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,23,2022,71.2,2022-07-23,16.2,26.8,0.0,7.7,1021.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,24,2022,73.8,2022-07-24,15.8,33.0,0.0,13.7,1017.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,25,2022,74.4,2022-07-25,18.0,25.1,2.0,10.5,1021.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,26,2022,78.8,2022-07-26,17.3,23.9,0.0,6.6,1021.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,27,2022,73.7,2022-07-27,14.3,24.1,0.0,7.0,1018.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,28,2022,68.2,2022-07-28,13.6,27.0,0.0,8.7,1016.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,29,2022,67.4,2022-07-29,15.6,27.0,2.5,8.7,1019.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,30,2022,69.6,2022-07-30,18.0,26.0,0.0,7.5,1022.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,07,31,2022,74.0,2022-07-31,19.5,27.8,0.0,7.9,1021.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,01,2022,74.5,2022-08-01,19.6,25.4,0.0,7.6,1020.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,02,2022,69.7,2022-08-02,16.3,31.8,0.0,10.9,1016.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,03,2022,70.1,2022-08-03,21.0,29.2,0.0,9.6,1014.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,04,2022,67.7,2022-08-04,20.5,25.4,0.1,10.8,1016.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,05,2022,64.1,2022-08-05,18.7,25.4,0.2,8.9,1020.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,06,2022,67.7,2022-08-06,17.1,28.1,0.0,7.3,1020.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,07,2022,72.5,2022-08-07,16.6,30.3,0.0,8.9,1018.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,08,2022,82.5,2022-08-08,16.1,30.8,0.1,9.3,1017.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,09,2022,76.6,2022-08-09,19.1,31.5,0.0,9.5,1018.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,10,2022,78.7,2022-08-10,19.3,38.2,0.6,9.6,1014.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,11,2022,73.5,2022-08-11,22.2,39.6,0.0,10.3,1012.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,12,2022,70.6,2022-08-12,20.1,27.9,0.0,9.3,1014.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,13,2022,73.3,2022-08-13,17.4,27.9,0.0,9.5,1012.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,14,2022,75.7,2022-08-14,17.1,25.8,0.0,10.5,1012.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,15,2022,76.0,2022-08-15,16.8,27.2,0.0,7.9,1011.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,16,2022,80.7,2022-08-16,15.5,25.4,0.0,9.7,1009.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,17,2022,79.9,2022-08-17,15.0,24.3,19.5,14.6,1013.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,18,2022,75.6,2022-08-18,15.9,19.7,4.0,17.2,1020.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,19,2022,76.0,2022-08-19,14.1,27.4,0.0,6.7,1022.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,20,2022,74.8,2022-08-20,14.9,30.3,0.0,10.1,1019.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,21,2022,74.6,2022-08-21,20.1,27.4,1.5,8.1,1019.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,22,2022,72.4,2022-08-22,19.2,23.1,1.0,7.5,1019.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,23,2022,71.4,2022-08-23,19.6,28.6,0.0,8.6,1016.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,24,2022,73.4,2022-08-24,19.4,35.7,2.0,11.6,1013.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,25,2022,67.4,2022-08-25,19.0,26.8,0.8,10.4,1018.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,26,2022,69.6,2022-08-26,18.0,25.5,0.0,7.7,1019.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,27,2022,72.7,2022-08-27,16.7,27.2,0.0,6.9,1014.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,28,2022,73.2,2022-08-28,16.9,36.5,1.6,8.7,1011.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,29,2022,67.6,2022-08-29,19.9,33.1,0.0,12.9,1012.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,30,2022,64.7,2022-08-30,17.9,27.8,0.1,8.2,1017.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,08,31,2022,62.8,2022-08-31,20.0,23.3,2.0,5.9,1018.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,01,2022,62.6,2022-09-01,18.3,28.4,0.0,6.4,1016.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,02,2022,62.9,2022-09-02,18.0,25.2,0.0,12.1,1015.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,03,2022,67.2,2022-09-03,17.3,25.0,0.0,7.1,1014.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,04,2022,64.6,2022-09-04,14.7,34.3,0.0,9.0,1013.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,05,2022,68.6,2022-09-05,16.2,34.7,0.0,11.3,1015.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,06,2022,70.5,2022-09-06,16.9,29.9,0.0,11.8,1016.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,07,2022,73.8,2022-09-07,15.7,27.4,0.0,8.0,1015.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,08,2022,75.1,2022-09-08,14.3,27.0,1.6,8.8,1016.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,09,2022,69.5,2022-09-09,15.1,24.2,0.0,8.1,1019.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,10,2022,73.8,2022-09-10,13.9,31.2,0.0,7.8,1018.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,11,2022,73.5,2022-09-11,15.8,39.4,0.0,8.9,1012.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,12,2022,64.0,2022-09-12,18.9,37.2,0.0,12.8,1007.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,13,2022,65.3,2022-09-13,22.0,33.9,0.1,17.7,1004.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,14,2022,64.0,2022-09-14,21.0,28.8,0.0,12.8,1007.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,15,2022,65.8,2022-09-15,19.2,26.9,0.1,9.5,1013.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,16,2022,66.7,2022-09-16,16.7,24.2,0.0,12.4,1017.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,17,2022,67.8,2022-09-17,12.5,22.1,0.0,9.4,1019.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,18,2022,66.2,2022-09-18,9.8,25.1,0.0,7.9,1017.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,19,2022,62.5,2022-09-19,11.3,26.5,0.0,8.9,1018.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,20,2022,70.1,2022-09-20,10.1,23.5,0.0,9.1,1021.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,21,2022,76.0,2022-09-21,9.1,22.9,0.0,8.8,1021.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,22,2022,73.7,2022-09-22,9.5,25.4,0.0,7.6,1019.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,23,2022,80.9,2022-09-23,12.4,20.2,4.1,6.5,1018.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,24,2022,67.8,2022-09-24,10.1,17.9,6.1,8.8,1017.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,25,2022,63.8,2022-09-25,9.5,20.0,7.0,8.4,1017.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,26,2022,61.3,2022-09-26,11.4,19.3,0.9,11.2,1017.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,27,2022,62.3,2022-09-27,15.4,19.4,3.5,17.5,1017.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,28,2022,61.1,2022-09-28,15.1,20.2,20.0,23.1,1013.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,29,2022,60.0,2022-09-29,13.1,15.6,59.9,9.7,1008.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,09,30,2022,58.0,2022-09-30,11.9,18.6,3.4,11.2,1016.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,01,2022,58.3,2022-10-01,10.7,23.6,0.0,6.8,1024.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,02,2022,61.2,2022-10-02,11.9,23.5,0.0,5.7,1026.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,03,2022,62.9,2022-10-03,12.8,24.4,0.0,5.9,1023.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,04,2022,66.1,2022-10-04,12.9,26.0,0.0,8.8,1021.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,05,2022,70.7,2022-10-05,13.6,20.9,0.0,8.3,1022.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,06,2022,73.0,2022-10-06,15.3,21.9,0.0,5.4,1028.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,07,2022,72.5,2022-10-07,13.2,21.5,0.1,8.2,1022.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,08,2022,73.1,2022-10-08,13.0,20.4,0.0,3.9,1022.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,09,2022,72.4,2022-10-09,12.6,29.6,0.4,9.3,1015.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,10,2022,68.3,2022-10-10,15.5,23.5,0.5,7.7,1016.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,11,2022,65.8,2022-10-11,16.4,20.5,2.1,4.1,1021.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,12,2022,57.7,2022-10-12,13.1,21.4,0.0,4.5,1023.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,13,2022,57.3,2022-10-13,11.4,23.5,0.0,7.5,1023.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,14,2022,55.6,2022-10-14,15.8,25.0,0.0,6.9,1022.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,15,2022,55.4,2022-10-15,12.1,27.0,0.0,6.4,1014.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,16,2022,63.6,2022-10-16,14.4,28.9,0.1,7.4,1011.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,17,2022,68.3,2022-10-17,18.6,28.4,0.0,10.2,1018.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,18,2022,55.7,2022-10-18,20.4,29.0,0.0,17.1,1019.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,19,2022,55.9,2022-10-19,19.8,30.1,0.0,15.8,1013.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,20,2022,56.7,2022-10-20,17.0,26.2,0.0,14.3,1009.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,21,2022,58.3,2022-10-21,19.2,23.3,0.0,13.9,1009.9,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,22,2022,62.5,2022-10-22,19.0,27.7,0.0,14.6,1010.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,23,2022,61.2,2022-10-23,20.2,26.5,0.0,20.4,1007.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,24,2022,66.1,2022-10-24,15.6,24.4,0.0,14.1,1015.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,25,2022,67.6,2022-10-25,16.8,29.4,0.0,16.1,1012.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,26,2022,62.6,2022-10-26,18.1,28.2,0.0,12.4,1015.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,27,2022,52.3,2022-10-27,22.6,29.5,0.0,16.1,1015.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,28,2022,45.9,2022-10-28,20.2,30.4,0.0,11.5,1018.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,29,2022,48.3,2022-10-29,16.6,29.8,0.0,14.7,1016.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,30,2022,50.4,2022-10-30,15.4,21.3,0.6,7.4,1018.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,10,31,2022,50.4,2022-10-31,14.5,24.6,12.4,14.7,1014.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,01,2022,56.0,2022-11-01,12.5,21.4,0.5,5.9,1023.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,02,2022,61.2,2022-11-02,9.6,21.6,0.0,5.2,1023.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,03,2022,61.6,2022-11-03,10.6,20.9,4.4,14.1,1015.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,04,2022,51.9,2022-11-04,9.4,16.1,4.1,16.7,1021.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,05,2022,52.5,2022-11-05,7.5,19.2,0.0,4.3,1022.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,06,2022,49.6,2022-11-06,7.1,22.2,0.0,7.9,1017.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,07,2022,46.2,2022-11-07,8.3,20.7,0.0,12.8,1015.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,08,2022,58.9,2022-11-08,19.4,23.1,0.0,14.1,1010.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,09,2022,60.1,2022-11-09,10.6,20.0,5.6,7.7,1018.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,10,2022,53.5,2022-11-10,8.3,21.1,0.0,6.5,1025.2,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,11,2022,47.1,2022-11-11,8.7,23.0,0.0,13.7,1024.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,12,2022,47.3,2022-11-12,17.5,23.5,0.0,23.9,1022.7,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,13,2022,45.3,2022-11-13,13.6,23.9,0.0,11.2,1017.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,14,2022,60.5,2022-11-14,12.3,20.3,1.6,9.6,1015.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,15,2022,62.4,2022-11-15,12.4,19.9,15.9,13.7,1007.8,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,16,2022,62.7,2022-11-16,11.0,21.0,1.1,15.0,1004.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,17,2022,58.0,2022-11-17,12.6,19.0,15.2,7.9,1005.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,18,2022,53.6,2022-11-18,9.0,13.0,6.7,9.9,1013.6,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,19,2022,51.5,2022-11-19,7.8,11.0,9.7,9.0,1019.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,20,2022,59.4,2022-11-20,8.3,15.7,5.8,7.1,1021.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,21,2022,52.4,2022-11-21,7.9,14.6,13.9,15.8,1010.4,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,22,2022,51.0,2022-11-22,7.8,16.1,27.4,16.1,1010.1,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,23,2022,61.2,2022-11-23,11.0,18.6,9.3,18.4,1010.3,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,24,2022,61.3,2022-11-24,7.7,14.5,7.9,5.6,1016.0,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,25,2022,54.0,2022-11-25,7.7,14.2,8.8,8.3,1025.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,26,2022,50.7,2022-11-26,6.6,16.4,0.0,6.8,1027.5,43.2630018,-2.9350039
Europe,Spain,Bilbao,11,27,2022,43.5,2022-11-27,5.5,19.1,0.0,8.1,1020.9,43.2630018,-2.9350039
